transaction_id,invoice_id,supplier_id,global_prod_id,global_account_id,global_employee_id,geography_id,quantity,discount,total_amount,creation_date,created_at
26651325,245,75,P3087,C0966,E005,G017,1,35.0,60.45,2026-04-05 16:34:22,2026-04-20 03:13:09
26651326,245,75,P3088,C0966,E005,G017,1,23.0,122.43,2026-04-05 16:34:22,2026-04-20 03:13:09
26651327,245,75,P3089,C0966,E005,G017,1,28.0,79.2,2026-04-05 16:34:22,2026-04-20 03:13:09
26651328,245,75,P3090,C0966,E005,G017,1,16.0,505.68,2026-04-05 16:34:22,2026-04-20 03:13:09
26651329,245,75,P3091,C0966,E005,G017,1,20.0,81.6,2026-04-05 16:34:22,2026-04-20 03:13:09
26653506,270,75,P3030,C0508,E021,G002,1,11.0,445.0,2026-04-05 00:35:24,2026-04-20 03:13:10
26653507,270,75,P3092,C0508,E021,G002,1,10.0,287.1,2026-04-05 00:35:24,2026-04-20 03:13:10
26653508,270,75,P3093,C0508,E021,G002,2,15.0,98.6,2026-04-05 00:35:24,2026-04-20 03:13:10
26653509,270,75,P1451,C0508,E021,G002,1,27.0,268.64,2026-04-05 00:35:24,2026-04-20 03:13:10
26653510,270,75,P3094,C0508,E021,G002,4,30.0,424.2,2026-04-05 00:35:24,2026-04-20 03:13:10
26653511,270,75,P3063,C0508,E021,G002,1,14.0,131.58,2026-04-05 00:35:24,2026-04-20 03:13:10
26653512,270,75,P3095,C0508,E021,G002,2,6.0,274.48,2026-04-05 00:35:24,2026-04-20 03:13:10
26653513,270,75,P3096,C0508,E021,G002,2,24.0,456.0,2026-04-05 00:35:24,2026-04-20 03:13:10
26657921,466,75,P3097,C0508,E021,G002,1,5.0,133.95,2026-04-08 14:43:56,2026-04-20 03:13:12
26657922,466,75,P3063,C0508,E021,G002,2,14.0,263.16,2026-04-08 14:43:56,2026-04-20 03:13:12
26657923,466,75,P3095,C0508,E021,G002,3,6.0,411.72,2026-04-08 14:43:56,2026-04-20 03:13:12
26657924,466,75,P2226,C0508,E021,G002,4,32.0,179.52,2026-04-08 14:43:56,2026-04-20 03:13:12
26657925,466,75,P1876,C0508,E021,G002,5,27.0,153.3,2026-04-08 14:43:56,2026-04-20 03:13:12
26657926,466,75,P3098,C0508,E021,G002,5,27.0,529.25,2026-04-08 14:43:56,2026-04-20 03:13:12
26660505,566,75,P3099,C0508,E021,G002,10,28.0,252.0,2026-04-09 01:19:15,2026-04-20 03:13:14
26660506,566,75,P3036,C0508,E021,G002,5,20.0,840.0,2026-04-09 01:19:15,2026-04-20 03:13:14
26660507,566,75,P3100,C0508,E021,G002,5,31.0,131.1,2026-04-09 01:19:15,2026-04-20 03:13:14
26660508,566,75,P2995,C0508,E021,G002,3,21.0,568.8,2026-04-09 01:19:15,2026-04-20 03:13:14
46017033,1855,75,P3101,C0508,E021,G002,2,36.0,53.76,2026-05-01 12:36:23,2026-05-02 09:12:56
46017034,1855,75,P1466,C0508,E021,G002,2,32.0,68.0,2026-05-01 12:36:23,2026-05-02 09:12:56
46017035,1855,75,P3102,C0508,E021,G002,2,32.0,93.84,2026-05-01 12:36:23,2026-05-02 09:12:56
46017036,1855,75,P2707,C0508,E021,G002,2,29.0,61.06,2026-05-01 12:36:23,2026-05-02 09:12:56
46017037,1855,75,P3103,C0508,E021,G002,2,30.0,84.0,2026-05-01 12:36:23,2026-05-02 09:12:56
46017038,1855,75,P1956,C0508,E021,G002,2,29.0,79.52,2026-05-01 12:36:23,2026-05-02 09:12:56
46017039,1855,75,P3104,C0508,E021,G002,2,27.0,135.78,2026-05-01 12:36:23,2026-05-02 09:12:56
46017040,1855,75,P3033,C0508,E021,G002,3,30.0,195.3,2026-05-01 12:36:23,2026-05-02 09:12:56
46017041,1855,75,P3105,C0508,E021,G002,2,48.0,199.68,2026-05-01 12:36:23,2026-05-02 09:12:56
46017042,1855,75,P3106,C0508,E021,G002,1,27.0,59.86,2026-05-01 12:36:23,2026-05-02 09:12:56
46017043,1855,75,P3107,C0508,E021,G002,3,32.0,37.74,2026-05-01 12:36:23,2026-05-02 09:12:56
46017044,1855,75,P3108,C0508,E021,G002,1,28.0,111.24,2026-05-01 12:36:23,2026-05-02 09:12:56
46017045,1855,75,P3109,C0508,E021,G002,2,36.0,89.6,2026-05-01 12:36:23,2026-05-02 09:12:56
46017046,1855,75,P3110,C0508,E021,G002,2,7.0,1134.6,2026-05-01 12:36:23,2026-05-02 09:12:56
46017047,1855,75,P3111,C0508,E021,G002,2,36.0,88.32,2026-05-01 12:36:23,2026-05-02 09:12:56
47874171,2780,75,P3012,C0508,E021,G002,1,10.0,223.92,2026-05-12 16:30:14,2026-05-12 17:13:05
47874172,2780,75,P3112,C0508,E021,G002,2,8.0,605.36,2026-05-12 16:30:14,2026-05-12 17:13:05
47874173,2780,75,P3093,C0508,E021,G002,2,14.0,99.76,2026-05-12 16:30:14,2026-05-12 17:13:05
47874174,2780,75,P3113,C0508,E021,G002,2,17.0,883.12,2026-05-12 16:30:14,2026-05-12 17:13:06
47874175,2780,75,P2976,C0508,E021,G002,5,14.0,258.0,2026-05-12 16:30:14,2026-05-12 17:13:06
47874176,2780,75,P3095,C0508,E021,G002,1,6.0,137.24,2026-05-12 16:30:14,2026-05-12 17:13:06
47874177,2780,75,P3114,C0508,E021,G002,2,22.0,62.4,2026-05-12 16:30:14,2026-05-12 17:13:06
47874178,2780,75,P3115,C0508,E021,G002,1,0.0,52.0,2026-05-12 16:30:14,2026-05-12 17:13:06
47874179,2780,75,P2996,C0508,E021,G002,2,6.0,63.92,2026-05-12 16:30:14,2026-05-12 17:13:06
47993725,2868,75,P1466,C0508,E021,G002,2,31.0,69.0,2026-05-13 17:53:44,2026-05-13 19:13:07
47993726,2868,75,P3012,C0508,E021,G002,1,10.0,223.92,2026-05-13 17:53:44,2026-05-13 19:13:07
47993727,2868,75,P3116,C0508,E021,G002,2,29.0,51.12,2026-05-13 17:53:44,2026-05-13 19:13:07
47993728,2868,75,P3093,C0508,E021,G002,2,14.0,99.76,2026-05-13 17:53:44,2026-05-13 19:13:07
47993729,2868,75,P3117,C0508,E021,G002,5,36.0,281.6,2026-05-13 17:53:44,2026-05-13 19:13:07
47993730,2868,75,P3033,C0508,E021,G002,1,31.0,64.17,2026-05-13 17:53:44,2026-05-13 19:13:07
47993731,2868,75,P3095,C0508,E021,G002,1,6.0,137.24,2026-05-13 17:53:44,2026-05-13 19:13:07
47993732,2868,75,P3115,C0508,E021,G002,1,0.0,52.0,2026-05-13 17:53:44,2026-05-13 19:13:07
47993733,2868,75,P2996,C0508,E021,G002,2,6.0,63.92,2026-05-13 17:53:44,2026-05-13 19:13:07
47993734,2868,75,P3109,C0508,E021,G002,1,35.0,45.5,2026-05-13 17:53:44,2026-05-13 19:13:07
48228835,3050,75,P3118,C0508,E021,G002,1,35.0,58.5,2026-05-16 01:37:16,2026-05-17 09:13:10
48228836,3050,75,P3093,C0508,E021,G002,2,14.0,99.76,2026-05-16 01:37:16,2026-05-17 09:13:10
48228837,3050,75,P3119,C0508,E021,G002,1,16.0,21.0,2026-05-16 01:37:16,2026-05-17 09:13:10
48228838,3050,75,P3120,C0508,E021,G002,2,30.0,78.4,2026-05-16 01:37:16,2026-05-17 09:13:10
48228839,3050,75,P1956,C0508,E021,G002,1,28.0,40.32,2026-05-16 01:37:16,2026-05-17 09:13:10
48228840,3050,75,P3121,C0508,E021,G002,1,13.0,221.85,2026-05-16 01:37:16,2026-05-17 09:13:10
48228841,3050,75,P3122,C0508,E021,G002,1,25.0,52.5,2026-05-16 01:37:16,2026-05-17 09:13:10
48228842,3050,75,P3106,C0508,E021,G002,2,26.0,121.36,2026-05-16 01:37:16,2026-05-17 09:13:10
48228843,3050,75,P3123,C0508,E021,G002,1,30.0,177.8,2026-05-16 01:37:16,2026-05-17 09:13:10
48228844,3050,75,P3124,C0508,E021,G002,2,28.0,123.84,2026-05-16 01:37:16,2026-05-17 09:13:10
48228845,3050,75,P1407,C0508,E021,G002,1,30.0,100.8,2026-05-16 01:37:16,2026-05-17 09:13:10
48228846,3050,75,P3125,C0508,E021,G002,1,1.0,47.52,2026-05-16 01:37:16,2026-05-17 09:13:10
49249405,3319,75,P3126,C0445,E005,G002,1,29.0,59.64,2026-05-20 14:54:20,2026-05-20 16:13:13
49249406,3319,75,P3127,C0445,E005,G002,1,30.0,252.0,2026-05-20 14:54:20,2026-05-20 16:13:13
49249407,3319,75,P3128,C0445,E005,G002,1,20.0,69.6,2026-05-20 14:54:20,2026-05-20 16:13:13
49249408,3319,75,P2228,C0445,E005,G002,1,24.0,54.72,2026-05-20 14:54:20,2026-05-20 16:13:13
26657552,414,75,P3129,C0462,E056,G002,1,29.0,610.6,2026-04-07 18:47:34,2026-04-20 03:13:12
26657553,414,75,P3096,C0462,E056,G002,2,24.0,456.0,2026-04-07 18:47:34,2026-04-20 03:13:12
26657554,414,75,P3130,C0462,E056,G002,2,30.0,504.0,2026-04-07 18:47:34,2026-04-20 03:13:12
26657555,414,75,P2995,C0462,E056,G002,1,21.0,189.6,2026-04-07 18:47:34,2026-04-20 03:13:12
47322927,2214,75,P3131,C0462,E056,G002,1,24.0,2134.08,2026-05-05 23:48:30,2026-05-06 08:13:15
48142048,2951,75,P3132,C0462,E056,G002,1,8.0,367.08,2026-05-15 22:52:22,2026-05-16 09:13:30
48142049,2951,75,P3133,C0462,E056,G002,2,27.0,105.12,2026-05-15 22:52:22,2026-05-16 09:13:30
48142050,2951,75,P3134,C0462,E056,G002,1,29.0,188.15,2026-05-15 22:52:22,2026-05-16 09:13:30
48142051,2951,75,P3135,C0462,E056,G002,1,30.0,490.0,2026-05-15 22:52:22,2026-05-16 09:13:30
53794669,3496,75,P3136,C0462,E056,G002,1,28.0,71.28,2026-05-23 23:12:21,2026-05-24 09:13:13
53794670,3496,75,P1897,C0462,E056,G002,1,14.0,319.92,2026-05-23 23:12:21,2026-05-24 09:13:13
53794671,3496,75,P3137,C0462,E056,G002,2,17.0,597.6,2026-05-23 23:12:21,2026-05-24 09:13:13
53794672,3496,75,P1408,C0462,E056,G002,2,19.0,155.52,2026-05-23 23:12:21,2026-05-24 09:13:13
26676516,1082,75,P1613,C0578,E056,G002,2,32.0,110.16,2026-04-19 12:30:46,2026-04-20 03:13:25
26676517,1082,75,P2998,C0578,E056,G002,2,29.0,245.66,2026-04-19 12:30:46,2026-04-20 03:13:25
26676518,1082,75,P2999,C0578,E056,G002,1,72.0,40.32,2026-04-19 12:30:46,2026-04-20 03:13:25
26676519,1082,75,P3138,C0578,E056,G002,1,31.0,70.38,2026-04-19 12:30:46,2026-04-20 03:13:25
26676520,1082,75,P3139,C0578,E056,G002,1,25.0,101.25,2026-04-19 12:30:46,2026-04-20 03:13:25
26676521,1082,75,P3140,C0578,E056,G002,1,19.0,243.0,2026-04-19 12:30:46,2026-04-20 03:13:25
26676522,1082,75,P3141,C0578,E056,G002,1,28.0,108.0,2026-04-19 12:30:46,2026-04-20 03:13:25
26676523,1082,75,P3142,C0578,E056,G002,1,27.0,52.56,2026-04-19 12:30:46,2026-04-20 03:13:25
26676524,1082,75,P2977,C0578,E056,G002,2,22.0,78.0,2026-04-19 12:30:46,2026-04-20 03:13:25
26676525,1082,75,P3143,C0578,E056,G002,1,28.0,311.04,2026-04-19 12:30:46,2026-04-20 03:13:25
26676526,1082,75,P3009,C0578,E056,G002,2,29.0,36.92,2026-04-19 12:30:46,2026-04-20 03:13:25
26676527,1082,75,P3144,C0578,E056,G002,3,29.0,66.03,2026-04-19 12:30:46,2026-04-20 03:13:25
26676528,1082,75,P1499,C0578,E056,G002,1,24.0,56.24,2026-04-19 12:30:46,2026-04-20 03:13:25
43983777,1228,75,P2243,C0578,E056,G002,3,23.0,526.68,2026-04-21 15:00:27,2026-04-21 15:13:25
43983778,1228,75,P3145,C0578,E056,G002,2,29.0,556.64,2026-04-21 15:00:27,2026-04-21 15:13:25
43983779,1228,75,P1900,C0578,E056,G002,1,25.0,120.0,2026-04-21 15:00:27,2026-04-21 15:13:25
43983780,1228,75,P2329,C0578,E056,G002,3,30.0,54.6,2026-04-21 15:00:27,2026-04-21 15:13:25
46699589,1988,75,P3146,C0578,E056,G002,2,31.0,189.06,2026-05-03 08:46:38,2026-05-03 10:13:37
46699590,1988,75,P3083,C0578,E056,G002,2,30.0,197.4,2026-05-03 08:46:38,2026-05-03 10:13:37
46699591,1988,75,P3147,C0578,E056,G002,1,30.0,176.4,2026-05-03 08:46:38,2026-05-03 10:13:37
46699592,1988,75,P3148,C0578,E056,G002,1,38.0,99.2,2026-05-03 08:46:38,2026-05-03 10:13:37
46699593,1988,75,P3149,C0578,E056,G002,2,21.0,120.08,2026-05-03 08:46:38,2026-05-03 10:13:37
46699594,1988,75,P3150,C0578,E056,G002,2,27.0,199.29,2026-05-03 08:46:38,2026-05-03 10:13:37
46699595,1988,75,P3151,C0578,E056,G002,1,34.0,102.96,2026-05-03 08:46:38,2026-05-03 10:13:37
46699596,1988,75,P1407,C0578,E056,G002,3,30.0,302.4,2026-05-03 08:46:38,2026-05-03 10:13:37
26645597,27,75,P3152,C0550,E055,G002,1,32.0,57.12,2026-04-01 01:41:57,2026-04-20 03:13:06
26645598,27,75,P2998,C0550,E055,G002,2,28.0,249.12,2026-04-01 01:41:57,2026-04-20 03:13:06
26645599,27,75,P3153,C0550,E055,G002,2,30.0,102.2,2026-04-01 01:41:57,2026-04-20 03:13:06
26645600,27,75,P3105,C0550,E055,G002,1,47.0,101.76,2026-04-01 01:41:57,2026-04-20 03:13:06
26645601,27,75,P3154,C0550,E055,G002,2,30.0,46.2,2026-04-01 01:41:57,2026-04-20 03:13:06
26645602,27,75,P3142,C0550,E055,G002,2,26.0,106.56,2026-04-01 01:41:57,2026-04-20 03:13:06
26645992,68,75,P3095,C0550,E057,G002,1,6.0,137.24,2026-04-02 14:30:07,2026-04-20 03:13:06
26657608,423,75,P3147,C0550,E007,G002,2,30.0,352.8,2026-04-07 00:08:19,2026-04-20 03:13:12
26657609,423,75,P3155,C0550,E007,G002,3,6.0,155.1,2026-04-07 00:08:19,2026-04-20 03:13:12
26657610,423,75,P3156,C0550,E007,G002,2,34.0,488.4,2026-04-07 00:08:19,2026-04-20 03:13:12
26657611,423,75,P3151,C0550,E007,G002,2,35.0,202.8,2026-04-07 00:08:19,2026-04-20 03:13:12
26657612,423,75,P3157,C0550,E007,G002,1,32.0,120.36,2026-04-07 00:08:19,2026-04-20 03:13:12
26657613,423,75,P3135,C0550,E007,G002,1,19.0,469.8,2026-04-07 00:08:19,2026-04-20 03:13:12
26657614,423,75,P2979,C0550,E007,G002,3,28.0,453.6,2026-04-07 00:08:19,2026-04-20 03:13:12
26657615,423,75,P3013,C0550,E007,G002,4,28.0,388.8,2026-04-07 00:08:19,2026-04-20 03:13:12
26658021,487,75,P3158,C0550,E055,G002,1,31.0,132.48,2026-04-08 22:08:40,2026-04-20 03:13:12
26658022,487,75,P3159,C0550,E055,G002,2,29.0,347.9,2026-04-08 22:08:40,2026-04-20 03:13:12
26658023,487,75,P3135,C0550,E055,G002,1,19.0,469.8,2026-04-08 22:08:40,2026-04-20 03:13:12
26658024,487,75,P3160,C0550,E055,G002,2,26.0,136.16,2026-04-08 22:08:40,2026-04-20 03:13:12
26660390,538,75,P3161,C0550,E005,G002,1,24.0,1292.0,2026-04-09 12:09:08,2026-04-20 03:13:14
26661836,668,75,P3162,C0550,E007,G002,1,28.0,102.96,2026-04-11 02:54:00,2026-04-20 03:13:15
26661837,668,75,P3163,C0550,E007,G002,2,37.0,172.62,2026-04-11 02:54:00,2026-04-20 03:13:15
26661838,668,75,P3164,C0550,E007,G002,1,30.0,112.0,2026-04-11 02:54:00,2026-04-20 03:13:15
26661839,668,75,P3165,C0550,E007,G002,1,34.0,160.38,2026-04-11 02:54:00,2026-04-20 03:13:15
26661840,668,75,P2254,C0550,E007,G002,1,35.0,88.4,2026-04-11 02:54:00,2026-04-20 03:13:15
26661841,668,75,P3159,C0550,E007,G002,3,30.0,514.5,2026-04-11 02:54:00,2026-04-20 03:13:15
26661842,668,75,P3166,C0550,E007,G002,1,31.0,165.6,2026-04-11 02:54:00,2026-04-20 03:13:15
26664197,766,75,P3167,C0550,E007,G002,2,25.0,135.0,2026-04-13 01:56:33,2026-04-20 03:13:16
26664198,766,75,P3168,C0550,E007,G002,1,20.0,40.8,2026-04-13 01:56:33,2026-04-20 03:13:16
26664199,766,75,P3169,C0550,E007,G002,2,19.0,434.16,2026-04-13 01:56:33,2026-04-20 03:13:16
26664200,766,75,P1501,C0550,E007,G002,10,29.0,241.4,2026-04-13 01:56:33,2026-04-20 03:13:16
26664201,766,75,P1680,C0550,E007,G002,2,21.0,173.8,2026-04-13 01:56:33,2026-04-20 03:13:16
26664202,766,75,P3170,C0550,E007,G002,3,33.0,271.35,2026-04-13 01:56:33,2026-04-20 03:13:16
26668558,807,75,P3171,C0550,E055,G002,5,35.0,299.0,2026-04-14 01:03:03,2026-04-20 03:13:19
26668559,807,75,P1832,C0550,E055,G002,2,31.0,248.4,2026-04-14 01:03:03,2026-04-20 03:13:19
26668560,807,75,P3172,C0550,E055,G002,1,20.0,1360.0,2026-04-14 01:03:03,2026-04-20 03:13:19
26668561,807,75,P2031,C0550,E055,G002,1,22.0,163.8,2026-04-14 01:03:03,2026-04-20 03:13:19
44289183,1436,75,P3173,C0550,E055,G002,1,27.0,48.18,2026-04-25 10:41:38,2026-04-25 12:13:45
44289184,1436,75,P3174,C0550,E055,G002,1,28.0,113.4,2026-04-25 10:41:38,2026-04-25 12:13:45
44289185,1436,75,P3175,C0550,E055,G002,1,26.0,130.98,2026-04-25 10:41:38,2026-04-25 12:13:45
44289186,1436,75,P2291,C0550,E055,G002,2,28.0,33.12,2026-04-25 10:41:38,2026-04-25 12:13:45
44289187,1436,75,P3149,C0550,E055,G002,2,21.0,120.08,2026-04-25 10:41:38,2026-04-25 12:13:45
44289188,1436,75,P2254,C0550,E055,G002,2,35.0,176.8,2026-04-25 10:41:38,2026-04-25 12:13:45
44289189,1436,75,P3176,C0550,E055,G002,2,24.0,168.72,2026-04-25 10:41:38,2026-04-25 12:13:45
44289190,1436,75,P3177,C0550,E055,G002,1,26.0,192.4,2026-04-25 10:41:38,2026-04-25 12:13:45
44375049,1485,75,P3178,C0550,E055,G002,1,29.0,106.5,2026-04-25 00:42:18,2026-04-26 10:13:17
44375050,1485,75,P3179,C0550,E055,G002,5,16.0,1058.4,2026-04-25 00:42:18,2026-04-26 10:13:17
44903704,1585,75,P3025,C0550,E055,G002,2,11.0,487.72,2026-04-26 01:03:28,2026-04-27 09:13:33
44903705,1585,75,P3180,C0550,E055,G002,5,24.0,247.0,2026-04-26 01:03:28,2026-04-27 09:13:33
44903706,1585,75,P3181,C0550,E055,G002,1,28.0,278.64,2026-04-26 01:03:28,2026-04-27 09:13:33
44903707,1585,75,P3182,C0550,E055,G002,2,30.0,315.0,2026-04-26 01:03:28,2026-04-27 09:13:33
44903708,1585,75,P3183,C0550,E055,G002,2,25.0,120.0,2026-04-26 01:03:28,2026-04-27 09:13:33
44903709,1585,75,P3184,C0550,E055,G002,1,28.0,565.2,2026-04-26 01:03:28,2026-04-27 09:13:33
45499257,1723,75,P3179,C0550,E005,G002,5,16.0,1058.4,2026-04-28 20:59:18,2026-04-29 09:13:16
45499258,1723,75,P3185,C0550,E005,G002,2,32.0,81.6,2026-04-28 20:59:18,2026-04-29 09:13:16
45499259,1723,75,P3186,C0550,E005,G002,1,27.0,127.02,2026-04-28 20:59:18,2026-04-29 09:13:16
45499260,1723,75,P3151,C0550,E005,G002,2,34.0,205.92,2026-04-28 20:59:18,2026-04-29 09:13:16
45499261,1723,75,P3187,C0550,E005,G002,1,22.0,163.8,2026-04-28 20:59:18,2026-04-29 09:13:16
45499262,1723,75,P1499,C0550,E005,G002,5,24.0,281.2,2026-04-28 20:59:18,2026-04-29 09:13:16
46678960,1965,75,P3188,C0550,E055,G002,2,26.0,53.28,2026-05-02 01:58:47,2026-05-03 08:13:30
46678961,1965,75,P3189,C0550,E055,G002,1,32.0,239.36,2026-05-02 01:58:47,2026-05-03 08:13:30
46678962,1965,75,P3190,C0550,E055,G002,1,18.0,639.6,2026-05-02 01:58:47,2026-05-03 08:13:30
46678963,1965,75,P3191,C0550,E055,G002,1,20.0,568.0,2026-05-02 01:58:47,2026-05-03 08:13:30
46678964,1965,75,P3186,C0550,E055,G002,1,27.0,127.02,2026-05-02 01:58:47,2026-05-03 08:13:30
46678965,1965,75,P2060,C0550,E055,G002,2,31.0,157.32,2026-05-02 01:58:47,2026-05-03 08:13:30
47536589,2454,75,P3192,C0550,E055,G002,1,29.0,150.52,2026-05-08 00:38:30,2026-05-09 09:13:54
47536590,2454,75,P2236,C0550,E055,G002,1,10.0,332.1,2026-05-08 00:38:30,2026-05-09 09:13:54
47536591,2454,75,P2381,C0550,E055,G002,2,31.0,234.6,2026-05-08 00:38:30,2026-05-09 09:13:54
47536592,2454,75,P3063,C0550,E055,G002,2,15.0,260.1,2026-05-08 00:38:30,2026-05-09 09:13:54
47536593,2454,75,P3193,C0550,E055,G002,1,31.0,51.75,2026-05-08 00:38:30,2026-05-09 09:13:54
47536594,2454,75,P3194,C0550,E055,G002,1,21.0,97.96,2026-05-08 00:38:30,2026-05-09 09:13:54
47536595,2454,75,P3151,C0550,E055,G002,2,34.0,205.92,2026-05-08 00:38:30,2026-05-09 09:13:54
47536596,2454,75,P3195,C0550,E055,G002,3,22.0,70.2,2026-05-08 00:38:30,2026-05-09 09:13:54
47536597,2454,75,P3187,C0550,E055,G002,1,22.0,163.8,2026-05-08 00:38:30,2026-05-09 09:13:54
47536598,2454,75,P3196,C0550,E055,G002,1,34.0,67.32,2026-05-08 00:38:30,2026-05-09 09:13:54
47536599,2454,75,P3197,C0550,E055,G002,1,22.0,288.6,2026-05-08 00:38:30,2026-05-09 09:13:54
47581998,2525,75,P3198,C0550,E005,G002,1,16.0,3360.0,2026-05-09 15:49:45,2026-05-09 16:13:42
53794582,3490,75,P2250,C0550,E055,G002,3,21.0,112.57,2026-05-23 20:21:52,2026-05-24 09:13:13
53794583,3490,75,P3024,C0550,E055,G002,3,41.0,125.67,2026-05-23 20:21:52,2026-05-24 09:13:13
53794584,3490,75,P3199,C0550,E055,G002,1,27.0,102.2,2026-05-23 20:21:52,2026-05-24 09:13:13
53794585,3490,75,P3200,C0550,E055,G002,2,27.0,157.68,2026-05-23 20:21:52,2026-05-24 09:13:13
53794586,3490,75,P3201,C0550,E055,G002,1,26.0,177.6,2026-05-23 20:21:52,2026-05-24 09:13:13
57841243,3743,75,P3031,C0550,E055,G002,5,29.0,362.1,2026-05-30 01:46:49,2026-05-31 09:13:09
57841244,3743,75,P3202,C0550,E055,G002,1,32.0,146.88,2026-05-30 01:46:49,2026-05-31 09:13:09
57841245,3743,75,P3203,C0550,E055,G002,1,23.0,246.4,2026-05-30 01:46:49,2026-05-31 09:13:09
57841246,3743,75,P3184,C0550,E055,G002,1,29.0,557.35,2026-05-30 01:46:49,2026-05-31 09:13:09
57841247,3743,75,P3143,C0550,E055,G002,1,27.0,315.36,2026-05-30 01:46:49,2026-05-31 09:13:09
48229046,3063,75,P3204,C0348,E058,G026,5,17.0,232.4,2026-05-17 09:02:08,2026-05-17 09:14:08
48229047,3063,75,P3205,C0348,E058,G026,5,32.0,149.6,2026-05-17 09:02:08,2026-05-17 09:14:08
48229048,3063,75,P3077,C0348,E058,G026,10,19.0,486.0,2026-05-17 09:02:08,2026-05-17 09:14:08
48229049,3063,75,P3093,C0348,E058,G026,2,15.0,98.6,2026-05-17 09:02:08,2026-05-17 09:14:08
48229050,3063,75,P3206,C0348,E058,G026,1,21.0,260.7,2026-05-17 09:02:08,2026-05-17 09:14:08
48229051,3063,75,P3207,C0348,E058,G026,2,41.0,348.1,2026-05-17 09:02:08,2026-05-17 09:14:08
48229052,3063,75,P3208,C0348,E058,G026,1,5.0,23.75,2026-05-17 09:02:08,2026-05-17 09:14:08
48229053,3063,75,P1737,C0348,E058,G026,5,17.0,240.7,2026-05-17 09:02:08,2026-05-17 09:14:08
48229054,3063,75,P2996,C0348,E058,G026,2,7.0,63.24,2026-05-17 09:02:08,2026-05-17 09:14:08
48229055,3063,75,P1406,C0348,E058,G026,7,34.0,138.6,2026-05-17 09:02:08,2026-05-17 09:14:08
48229056,3063,75,P2918,C0348,E058,G026,3,33.0,241.2,2026-05-17 09:02:08,2026-05-17 09:14:08
48229057,3063,75,P3125,C0348,E058,G026,1,2.0,47.04,2026-05-17 09:02:08,2026-05-17 09:14:08
53936802,3588,75,P3171,C0972,E005,G017,1,26.0,68.08,2026-05-25 09:56:07,2026-05-25 10:13:34
53936803,3588,75,P3209,C0972,E005,G017,1,61.0,51.48,2026-05-25 09:56:07,2026-05-25 10:13:34
53936804,3588,75,P1643,C0972,E005,G017,1,15.0,20.4,2026-05-25 09:56:07,2026-05-25 10:13:34
53936805,3588,75,P3210,C0972,E005,G017,1,33.0,45.56,2026-05-25 09:56:07,2026-05-25 10:13:34
53936806,3588,75,P3211,C0972,E005,G017,2,33.0,41.54,2026-05-25 09:56:07,2026-05-25 10:13:34
53936807,3588,75,P3117,C0972,E005,G017,1,34.0,58.08,2026-05-25 09:56:07,2026-05-25 10:13:34
53936808,3588,75,P3212,C0972,E005,G017,1,25.0,140.63,2026-05-25 09:56:07,2026-05-25 10:13:34
53936809,3588,75,P3213,C0972,E005,G017,1,35.0,39.0,2026-05-25 09:56:07,2026-05-25 10:13:34
53936810,3588,75,P2312,C0972,E005,G017,1,65.0,23.1,2026-05-25 09:56:07,2026-05-25 10:13:34
53936811,3588,75,P3214,C0972,E005,G017,1,70.0,8.25,2026-05-25 09:56:07,2026-05-25 10:13:34
53936812,3588,75,P2168,C0972,E005,G017,1,18.0,29.52,2026-05-25 09:56:07,2026-05-25 10:13:34
53936813,3588,75,P3215,C0972,E005,G017,1,23.0,103.95,2026-05-25 09:56:07,2026-05-25 10:13:34
60331263,3967,75,P3209,C0972,E005,G017,1,61.0,51.48,2026-06-03 14:45:36,2026-06-03 15:13:12
60331264,3967,75,P2148,C0972,E005,G017,3,24.0,287.28,2026-06-03 14:45:36,2026-06-03 15:13:12
60331265,3967,75,P3216,C0972,E005,G017,1,22.0,117.0,2026-06-03 14:45:36,2026-06-03 15:13:12
60331266,3967,75,P3217,C0972,E005,G017,1,26.0,222.0,2026-06-03 14:45:36,2026-06-03 15:13:12
60331267,3967,75,P3170,C0972,E005,G017,2,30.0,189.0,2026-06-03 14:45:36,2026-06-03 15:13:12
60331268,3967,75,P3218,C0972,E005,G017,1,22.0,273.0,2026-06-03 14:45:36,2026-06-03 15:13:12
60331269,3967,75,P3219,C0972,E005,G017,3,26.0,155.4,2026-06-03 14:45:36,2026-06-03 15:13:12
60331270,3967,75,P3220,C0972,E005,G017,3,27.0,275.94,2026-06-03 14:45:36,2026-06-03 15:13:12
26651339,249,75,P3221,C0349,E005,G003,5,23.0,446.6,2026-04-05 18:05:32,2026-04-20 03:13:09
26651340,249,75,P3063,C0349,E005,G003,1,14.0,131.58,2026-04-05 18:05:32,2026-04-20 03:13:09
26651341,249,75,P3222,C0349,E005,G003,10,28.0,172.8,2026-04-05 18:05:32,2026-04-20 03:13:09
26651342,249,75,P3172,C0349,E005,G003,1,21.0,1343.0,2026-04-05 18:05:32,2026-04-20 03:13:09
49425558,3434,75,P3223,C0392,E008,G003,3,16.0,650.16,2026-05-23 11:18:04,2026-05-23 12:13:22
49425559,3434,75,P3224,C0392,E008,G003,2,14.0,1830.08,2026-05-23 11:18:04,2026-05-23 12:13:22
49425560,3434,75,P3049,C0392,E008,G003,3,30.0,252.0,2026-05-23 11:18:04,2026-05-23 12:13:22
